0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000042e-03
0.000000000000000000e+00 -7.200000000000000844e-02 0.000000000000000000e+00
0.000000000000000000e+00 -1.440000000000000169e-01 -1.500000000000000031e-03
0.000000000000000000e+00 -2.139999999999999958e-01 -5.000000000000000104e-04
0.000000000000000000e+00 -2.865000000000000324e-01 0.000000000000000000e+00
0.000000000000000000e+00 -3.569999999999999840e-01 0.000000000000000000e+00
0.000000000000000000e+00 -4.269999999999999907e-01 0.000000000000000000e+00
0.000000000000000000e+00 -4.974999999999999978e-01 0.000000000000000000e+00
0.000000000000000000e+00 -5.690000000000000613e-01 0.000000000000000000e+00
0.000000000000000000e+00 -6.395000000000000684e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
