-1.78125	13.5625
-2.625	16.5625
-5.4375	5
-3.875	8.375
-5.03125	12.5
-6.28125	15.71875
-7.03125	18.75
-10.25	5.75
-8.8125	9.21875
-8.0625	12.5
-12.625	9.9375
-11.125	13.21875
-12.1875	17
-15.125	4.5625
-17.5	7.6875
-17.1875	10.5
-15.03125	13.5
-15.9375	18.5625
